LoanID,CustomerID,BranchID,LoanAmount,LoanType,Rate,LoanTerm,ApprovalRejectionDate,LoanStatus
3963,3963,88,30750.73,Personal,6.24,12,10/9/2020,Approved
3964,3964,90,32848.55,Mortgage,8.70,60,3/15/2020,Closed
3965,3965,11,34356.84,Personal,4.64,48,8/23/2020,Closed
3966,3966,52,22756.45,Mortgage,9.46,36,4/6/2021,Approved
3967,3967,52,15462.20,Mortgage,1.47,36,10/22/2020,Closed
3968,3968,62,46087.55,Mortgage,8.46,24,5/6/2022,Rejected
3969,3969,63,41509.36,Personal,4.05,60,5/14/2020,Closed
3970,3970,15,1168.43,Personal,8.82,36,7/25/2020,Rejected
3971,3971,70,26133.25,Mortgage,9.27,24,7/4/2021,Rejected
3972,3972,40,14455.55,Auto,7.30,60,2/15/2021,Approved
3973,3973,9,32493.72,Personal,4.20,36,5/26/2021,Approved
3974,3974,70,25629.35,Auto,5.11,48,4/18/2022,Approved
3975,3975,17,2037.16,Personal,5.97,36,3/27/2022,Closed
3976,3976,23,36660.85,Auto,5.16,60,11/27/2021,Approved
3977,3977,58,14493.95,Mortgage,8.12,24,5/22/2020,Closed
3978,3978,95,13751.59,Personal,7.94,60,9/28/2021,Rejected
3979,3979,80,2564.38,Personal,1.11,12,6/26/2022,Closed
3980,3980,51,41588.47,Auto,2.36,36,4/7/2022,Rejected
3981,3981,57,29363.14,Mortgage,4.27,12,3/2/2021,Rejected
3982,3982,86,24757.29,Personal,7.05,48,3/12/2022,Approved
3983,3983,16,34114.83,Mortgage,3.07,24,2/15/2021,Approved
3984,3984,45,17923.13,Personal,3.91,48,2/11/2022,Closed
3985,3985,61,28904.25,Auto,5.16,60,11/5/2022,Approved
3986,3986,12,13214.40,Mortgage,6.31,36,10/20/2020,Rejected
3987,3987,73,4084.80,Auto,9.12,24,8/21/2020,Closed
3988,3988,6,28505.82,Mortgage,8.24,12,9/2/2021,Closed
3989,3989,4,11838.39,Personal,4.23,12,3/5/2021,Rejected
3990,3990,81,37752.07,Personal,7.91,60,11/14/2021,Approved
3991,3991,74,23140.31,Auto,8.49,12,7/28/2022,Closed
3992,3992,35,13269.53,Mortgage,5.70,60,9/23/2021,Closed
3993,3993,47,30808.95,Auto,3.66,24,7/23/2020,Closed
3994,3994,85,6714.42,Mortgage,9.49,48,9/3/2020,Approved
3995,3995,19,38309.77,Personal,9.66,36,10/22/2022,Closed
3996,3996,27,23156.72,Personal,3.02,48,4/10/2022,Rejected
3997,3997,11,40819.64,Personal,8.07,48,8/15/2021,Approved
3998,3998,70,7766.72,Mortgage,1.38,36,11/6/2021,Rejected
3999,3999,59,19744.57,Personal,1.02,24,11/8/2021,Closed
4000,4000,41,9821.45,Personal,4.16,60,1/23/2022,Approved
4001,4001,43,3998.58,Mortgage,5.16,12,2/5/2021,Closed
4002,4002,28,47812.03,Personal,5.92,36,9/20/2020,Rejected
4003,4003,63,36605.78,Mortgage,4.40,48,6/23/2021,Closed
4004,4004,67,16954.66,Personal,2.16,36,6/18/2022,Approved
4005,4005,45,13061.37,Mortgage,4.10,24,7/22/2022,Closed
4006,4006,24,11011.77,Auto,8.40,36,8/17/2022,Rejected
4007,4007,77,3107.51,Mortgage,4.02,12,1/20/2022,Approved
4008,4008,64,6030.80,Mortgage,6.33,48,5/26/2022,Approved
4009,4009,79,6042.45,Personal,7.13,12,2/22/2021,Approved
4010,4010,73,33646.98,Personal,7.59,12,11/26/2022,Closed
4011,4011,39,30140.67,Personal,5.39,12,8/28/2022,Rejected
4012,4012,99,28841.48,Personal,2.13,12,9/27/2021,Closed
4013,4013,45,36988.69,Auto,9.10,36,10/4/2022,Approved
4014,4014,61,13307.44,Personal,3.34,36,3/13/2022,Approved
4015,4015,82,17781.28,Auto,4.05,48,11/22/2021,Closed
4016,4016,43,7208.38,Personal,7.96,60,7/2/2022,Rejected
4017,4017,67,29797.83,Mortgage,7.87,60,10/2/2020,Rejected
4018,4018,92,46712.37,Mortgage,9.07,12,9/14/2021,Approved
4019,4019,80,43293.75,Mortgage,1.30,24,11/29/2021,Rejected
4020,4020,42,28194.94,Personal,8.87,12,9/25/2020,Closed
4021,4021,41,32585.78,Auto,8.13,24,7/5/2022,Approved
4022,4022,47,49623.14,Mortgage,5.73,24,5/5/2022,Closed
4023,4023,43,26350.38,Mortgage,2.44,12,4/23/2021,Approved
4024,4024,23,43658.82,Auto,5.90,48,10/9/2022,Approved
4025,4025,32,25532.21,Auto,2.75,24,7/1/2020,Closed
4026,4026,74,3345.55,Auto,9.68,12,10/24/2020,Approved
4027,4027,57,46798.41,Mortgage,7.38,12,9/19/2022,Rejected
4028,4028,38,6482.13,Auto,6.37,12,7/28/2022,Approved
4029,4029,77,35505.21,Personal,8.32,24,8/10/2021,Rejected
4030,4030,15,12659.99,Personal,5.79,36,3/14/2020,Approved
4031,4031,28,45150.80,Personal,1.54,24,12/11/2020,Rejected
4032,4032,13,10823.95,Personal,3.33,36,10/28/2021,Rejected
4033,4033,35,7863.64,Personal,9.84,36,11/7/2021,Closed
4034,4034,2,22496.93,Personal,8.66,48,11/29/2022,Rejected
4035,4035,61,25337.36,Personal,9.35,60,12/24/2022,Approved
4036,4036,65,41127.45,Mortgage,1.88,12,8/13/2022,Closed
4037,4037,41,38357.74,Personal,3.23,12,8/31/2022,Approved
4038,4038,96,17085.17,Auto,1.57,24,3/30/2022,Approved
4039,4039,94,19862.54,Mortgage,8.40,60,5/18/2022,Closed
4040,4040,86,29256.85,Mortgage,2.57,48,6/29/2020,Closed
4041,4041,4,28027.23,Personal,4.69,12,11/2/2021,Approved
4042,4042,53,43240.28,Personal,3.43,24,1/5/2022,Approved
4043,4043,88,24151.22,Mortgage,9.37,48,8/25/2022,Rejected
4044,4044,14,44781.94,Personal,6.48,60,7/19/2022,Rejected
4045,4045,17,11048.51,Auto,8.20,24,2/18/2020,Closed
4046,4046,14,43513.66,Mortgage,6.42,48,2/1/2020,Rejected
4047,4047,41,15910.34,Personal,6.51,60,12/28/2021,Approved
4048,4048,62,39673.63,Personal,4.45,12,7/6/2022,Rejected
4049,4049,52,28703.98,Personal,3.15,60,3/1/2020,Approved
4050,4050,27,43902.53,Mortgage,4.14,24,7/5/2022,Rejected
4051,4051,85,12331.43,Auto,3.65,12,3/29/2022,Approved
4052,4052,40,35373.45,Auto,7.22,36,3/2/2020,Closed
4053,4053,35,42599.03,Mortgage,4.80,24,3/23/2020,Approved
4054,4054,90,39057.83,Mortgage,5.95,36,5/8/2022,Approved
4055,4055,95,28733.97,Personal,7.94,60,5/7/2021,Closed
4056,4056,59,34094.56,Auto,3.40,48,4/18/2021,Approved
4057,4057,97,10629.34,Personal,4.81,12,10/15/2021,Closed
4058,4058,49,11606.72,Mortgage,5.68,24,12/22/2022,Approved
4059,4059,63,14097.24,Auto,1.48,12,12/24/2022,Approved
4060,4060,11,41572.67,Mortgage,2.37,60,8/6/2020,Approved
4061,4061,80,9204.54,Auto,1.57,60,6/13/2021,Closed
4062,4062,6,15647.21,Mortgage,7.77,48,11/7/2022,Rejected
4063,4063,98,46101.28,Personal,3.70,48,10/10/2022,Rejected
4064,4064,41,38006.53,Auto,4.80,24,7/25/2022,Closed
4065,4065,32,36923.16,Auto,7.05,12,5/24/2022,Closed
4066,4066,21,23301.93,Auto,9.70,24,8/9/2021,Approved
4067,4067,93,35415.72,Mortgage,8.30,36,8/4/2021,Closed
4068,4068,75,28720.66,Personal,1.52,60,6/27/2020,Closed
4069,4069,57,4501.77,Personal,3.75,36,9/14/2021,Approved
4070,4070,5,29249.78,Auto,1.44,36,5/1/2020,Rejected
4071,4071,91,23160.12,Personal,1.56,12,4/25/2021,Approved
4072,4072,28,6584.18,Mortgage,2.15,36,9/3/2022,Approved
4073,4073,95,17868.99,Auto,3.89,36,9/4/2021,Rejected
4074,4074,75,44845.07,Mortgage,3.08,48,1/29/2021,Rejected
4075,4075,77,40381.42,Mortgage,4.17,24,6/2/2022,Approved
4076,4076,70,45781.26,Personal,8.40,48,5/20/2021,Closed
4077,4077,27,36136.91,Auto,8.18,12,5/11/2021,Closed
4078,4078,94,31995.13,Mortgage,4.16,24,6/27/2022,Rejected
4079,4079,53,7822.64,Auto,6.94,24,1/22/2022,Approved
4080,4080,48,6253.27,Auto,4.35,60,11/9/2020,Closed
4081,4081,83,13090.92,Mortgage,4.47,60,3/23/2022,Approved
4082,4082,78,16395.66,Personal,7.08,36,4/18/2022,Rejected
4083,4083,58,30744.74,Personal,4.46,24,2/9/2021,Approved
4084,4084,9,43988.14,Auto,5.94,24,2/10/2022,Rejected
4085,4085,55,44645.80,Personal,2.04,60,7/25/2022,Rejected
4086,4086,45,34435.48,Auto,5.85,36,7/6/2021,Closed
4087,4087,28,29121.78,Auto,7.68,60,7/25/2022,Rejected
4088,4088,28,12975.04,Mortgage,9.00,24,10/29/2021,Rejected
4089,4089,46,46959.28,Auto,2.33,12,5/17/2021,Closed
4090,4090,25,33884.53,Mortgage,4.70,60,5/7/2020,Closed
4091,4091,26,27139.40,Personal,5.38,48,3/23/2021,Rejected
4092,4092,62,6093.86,Mortgage,9.14,60,6/13/2022,Closed
4093,4093,68,41468.28,Personal,3.32,24,9/18/2021,Approved
4094,4094,67,18100.63,Mortgage,2.49,36,5/8/2022,Approved
4095,4095,34,45128.75,Personal,2.27,24,1/15/2020,Rejected
4096,4096,21,9252.33,Auto,2.39,36,5/26/2021,Closed
4097,4097,81,3381.16,Mortgage,8.83,24,10/12/2020,Approved
4098,4098,34,22301.68,Personal,6.58,48,2/16/2022,Closed
4099,4099,44,4836.86,Mortgage,4.79,48,4/2/2022,Approved
4100,4100,76,4028.35,Auto,8.80,36,2/2/2022,Approved
4101,4101,89,35972.88,Personal,3.68,48,5/12/2021,Rejected
4102,4102,21,13611.41,Auto,9.35,12,1/12/2022,Closed
4103,4103,18,32303.68,Mortgage,7.83,12,6/14/2022,Closed
4104,4104,36,28970.80,Auto,1.19,48,6/18/2022,Rejected
4105,4105,70,7896.88,Personal,5.16,60,9/28/2022,Closed
4106,4106,84,19903.17,Auto,8.58,48,3/5/2020,Closed
4107,4107,53,4237.13,Auto,4.57,36,10/8/2022,Approved
4108,4108,20,21661.99,Personal,9.88,48,2/4/2022,Approved
4109,4109,96,9935.74,Personal,8.62,48,5/28/2022,Closed
4110,4110,95,5719.16,Auto,7.78,36,11/3/2022,Closed
4111,4111,84,16532.28,Mortgage,2.22,12,4/20/2020,Closed
4112,4112,94,1167.54,Auto,1.97,60,4/6/2022,Approved
4113,4113,3,38130.68,Auto,6.77,24,8/31/2022,Approved
4114,4114,84,8751.00,Personal,6.95,60,9/25/2021,Approved
4115,4115,8,31666.00,Personal,2.33,24,9/1/2021,Rejected
4116,4116,85,41796.53,Personal,8.69,48,2/24/2021,Rejected
4117,4117,48,45944.68,Personal,8.86,12,8/7/2020,Closed
4118,4118,23,28321.16,Auto,4.75,48,2/3/2022,Closed
4119,4119,1,39625.91,Personal,6.47,24,2/15/2021,Approved
4120,4120,2,23283.81,Personal,5.60,12,9/15/2022,Closed
4121,4121,74,25018.86,Mortgage,1.32,24,6/29/2020,Rejected
4122,4122,37,27791.84,Mortgage,1.81,48,3/14/2022,Rejected
4123,4123,94,33836.71,Mortgage,8.02,24,6/2/2020,Closed
4124,4124,51,33825.95,Mortgage,5.39,12,8/14/2020,Approved
4125,4125,44,39483.52,Auto,6.50,60,1/28/2020,Closed
4126,4126,24,31230.26,Mortgage,6.52,48,8/3/2022,Rejected
4127,4127,32,44249.07,Mortgage,4.42,24,3/9/2020,Closed
4128,4128,56,35752.57,Mortgage,1.26,24,9/15/2022,Rejected
4129,4129,50,46518.68,Auto,8.08,60,8/3/2020,Approved
4130,4130,64,37771.40,Auto,5.22,12,3/3/2022,Approved
4131,4131,30,37196.51,Auto,2.25,36,6/11/2021,Approved
4132,4132,38,43159.46,Mortgage,1.19,36,9/27/2021,Approved
4133,4133,78,33134.70,Auto,1.16,36,11/24/2021,Approved
4134,4134,55,9799.19,Auto,1.30,48,10/11/2022,Closed
4135,4135,3,5065.45,Mortgage,2.40,36,10/15/2022,Rejected
4136,4136,25,16475.48,Auto,3.08,36,1/29/2022,Approved
4137,4137,45,40905.30,Auto,3.22,60,5/30/2021,Approved
4138,4138,62,2063.68,Auto,6.69,36,9/15/2022,Rejected
4139,4139,7,8351.94,Mortgage,3.17,24,6/23/2022,Closed
4140,4140,81,6199.67,Auto,7.07,60,9/22/2020,Rejected
4141,4141,27,2821.57,Personal,8.41,24,9/23/2021,Closed
4142,4142,23,40703.91,Auto,4.46,48,8/28/2020,Rejected
4143,4143,32,14699.71,Mortgage,7.47,60,2/6/2021,Closed
4144,4144,2,36717.38,Personal,1.94,24,3/22/2022,Approved
4145,4145,75,7953.69,Personal,3.95,24,3/12/2022,Closed
4146,4146,34,21037.75,Mortgage,7.14,12,3/31/2022,Closed
4147,4147,52,6706.81,Auto,9.39,12,2/9/2022,Rejected
4148,4148,61,1121.54,Mortgage,6.54,12,8/21/2021,Approved
4149,4149,34,31044.95,Mortgage,4.27,12,8/26/2020,Closed
4150,4150,7,24568.11,Mortgage,3.82,36,7/30/2022,Rejected
4151,4151,10,21415.18,Personal,4.52,48,1/15/2020,Rejected
4152,4152,89,4854.32,Auto,6.88,36,5/2/2020,Rejected
4153,4153,2,29822.04,Mortgage,3.94,48,1/18/2021,Rejected
4154,4154,30,39220.05,Auto,5.23,60,9/19/2020,Approved
4155,4155,81,4294.98,Personal,7.83,48,10/17/2020,Rejected
4156,4156,29,21259.46,Auto,3.14,36,10/22/2022,Closed
4157,4157,82,16266.27,Mortgage,7.45,60,6/10/2020,Approved
4158,4158,60,44701.96,Personal,7.85,60,5/6/2021,Rejected
4159,4159,99,13870.13,Personal,8.77,60,12/4/2021,Approved
4160,4160,17,47269.75,Personal,1.21,12,6/30/2021,Approved
4161,4161,56,41591.72,Personal,2.02,36,9/1/2021,Rejected
4162,4162,86,5907.79,Mortgage,9.59,12,8/31/2022,Approved
4163,4163,51,24551.25,Mortgage,2.13,24,7/19/2022,Rejected
4164,4164,25,32801.07,Auto,5.39,60,1/10/2022,Rejected
4165,4165,84,30060.52,Personal,2.50,60,10/26/2020,Closed
4166,4166,16,34282.29,Auto,8.31,60,8/21/2020,Approved
4167,4167,25,21889.02,Personal,1.87,36,5/19/2021,Approved
4168,4168,15,45332.39,Auto,1.77,60,6/27/2022,Approved
4169,4169,79,14247.68,Auto,5.54,36,9/6/2022,Approved
4170,4170,57,5610.94,Mortgage,3.14,24,8/30/2020,Rejected
4171,4171,15,48920.72,Personal,6.95,24,5/7/2022,Rejected
4172,4172,56,32945.98,Auto,7.16,24,9/16/2020,Closed
4173,4173,82,33300.68,Auto,6.27,12,3/24/2020,Rejected
4174,4174,37,41058.81,Personal,8.51,60,6/14/2021,Rejected
4175,4175,65,21650.63,Auto,7.28,24,3/9/2022,Approved
4176,4176,33,19925.54,Personal,2.69,48,12/23/2021,Approved
4177,4177,3,47508.11,Auto,1.71,36,1/28/2022,Rejected
4178,4178,49,19952.29,Mortgage,7.73,48,2/12/2020,Closed
4179,4179,22,4845.41,Mortgage,7.66,24,3/4/2020,Closed
4180,4180,54,16083.65,Auto,8.65,12,2/4/2022,Closed
4181,4181,21,43803.53,Mortgage,2.82,12,2/8/2022,Closed
4182,4182,27,5653.04,Auto,3.01,48,9/12/2022,Approved
4183,4183,4,36118.56,Mortgage,6.19,24,12/2/2020,Approved
4184,4184,99,14053.66,Mortgage,2.40,60,4/23/2022,Closed
4185,4185,1,37542.75,Personal,3.67,36,12/24/2021,Closed
4186,4186,4,26213.17,Personal,8.31,36,4/14/2022,Rejected
4187,4187,55,32192.21,Mortgage,4.01,12,2/12/2020,Approved
4188,4188,24,12916.62,Auto,1.10,48,6/15/2021,Rejected
4189,4189,29,9237.81,Auto,6.86,24,6/18/2021,Closed
4190,4190,22,4102.12,Personal,2.63,24,5/13/2021,Closed
4191,4191,23,41453.26,Personal,2.76,60,7/27/2021,Rejected
4192,4192,85,35813.75,Mortgage,1.15,60,3/12/2021,Rejected
4193,4193,78,15374.25,Auto,6.20,24,11/12/2020,Rejected
4194,4194,8,42008.75,Auto,6.06,24,7/18/2021,Closed
4195,4195,58,41851.14,Mortgage,1.87,36,10/9/2022,Approved
4196,4196,80,7750.20,Personal,1.45,48,6/15/2021,Closed
4197,4197,99,35970.68,Auto,5.42,36,6/20/2021,Rejected
4198,4198,88,15321.81,Mortgage,8.03,60,11/17/2022,Closed
4199,4199,59,23892.28,Mortgage,9.58,12,6/11/2021,Rejected
4200,4200,90,22077.10,Auto,1.68,24,8/4/2022,Closed
4201,4201,7,30409.00,Mortgage,7.37,24,10/9/2022,Approved
4202,4202,25,18009.47,Mortgage,2.72,48,2/27/2022,Approved
4203,4203,45,4589.44,Personal,1.31,60,8/5/2021,Rejected
4204,4204,90,33959.86,Personal,4.01,24,4/23/2022,Approved
4205,4205,26,48067.98,Personal,6.16,36,10/4/2022,Closed
4206,4206,30,33725.52,Personal,6.41,48,12/27/2020,Rejected
4207,4207,66,27440.66,Auto,1.44,24,4/29/2022,Approved
4208,4208,53,9017.46,Personal,9.35,12,1/29/2021,Rejected
4209,4209,73,31633.71,Auto,1.49,60,6/7/2022,Rejected
4210,4210,39,30943.26,Auto,2.95,48,5/26/2021,Closed
4211,4211,11,31318.90,Auto,4.89,36,1/6/2022,Closed
4212,4212,79,44723.34,Auto,9.51,60,9/30/2020,Rejected
4213,4213,12,36099.68,Auto,9.92,24,10/7/2021,Rejected
4214,4214,99,39386.59,Personal,1.00,12,7/5/2020,Rejected
4215,4215,50,16353.61,Auto,3.02,36,4/14/2021,Rejected
4216,4216,56,14248.38,Auto,5.51,60,9/5/2021,Approved
4217,4217,40,11132.26,Mortgage,7.25,24,12/15/2020,Closed
4218,4218,16,39140.17,Personal,6.91,48,9/4/2020,Closed
4219,4219,49,35230.84,Mortgage,3.26,24,8/14/2022,Rejected
4220,4220,32,17762.60,Personal,2.78,48,3/5/2021,Approved
4221,4221,82,7914.20,Personal,1.13,48,9/18/2022,Rejected
4222,4222,45,42486.70,Auto,8.59,24,9/6/2022,Closed
4223,4223,85,19829.62,Mortgage,4.41,12,8/8/2020,Approved
4224,4224,80,10297.71,Mortgage,8.78,48,1/4/2021,Approved
4225,4225,71,8076.12,Auto,3.91,48,9/8/2021,Rejected
4226,4226,5,46064.31,Mortgage,7.80,24,7/30/2020,Closed
4227,4227,44,7378.00,Personal,1.63,48,6/26/2020,Approved
4228,4228,41,18624.00,Personal,8.30,36,5/24/2020,Approved
4229,4229,97,31977.38,Personal,9.02,60,8/29/2022,Closed
4230,4230,95,20995.74,Personal,3.38,24,8/30/2021,Approved
4231,4231,85,24395.56,Auto,2.28,36,6/22/2021,Approved
4232,4232,67,40328.47,Auto,2.77,48,12/17/2022,Rejected
4233,4233,74,49962.49,Auto,8.81,48,8/4/2022,Approved
4234,4234,75,23893.67,Mortgage,3.58,48,11/17/2021,Approved
4235,4235,22,19562.52,Mortgage,3.08,60,12/16/2022,Closed
4236,4236,17,20931.38,Mortgage,9.81,12,3/28/2022,Closed
4237,4237,89,19086.32,Mortgage,7.03,24,12/11/2020,Closed
4238,4238,92,24214.80,Auto,8.49,36,10/6/2020,Approved
4239,4239,50,17322.30,Mortgage,7.72,12,11/19/2020,Approved
4240,4240,84,23668.21,Mortgage,4.37,24,4/6/2021,Rejected
4241,4241,94,47327.40,Mortgage,8.76,48,3/17/2020,Closed
4242,4242,31,15024.45,Personal,6.29,48,2/10/2021,Rejected
4243,4243,13,32941.86,Auto,6.92,36,2/19/2022,Closed
4244,4244,74,24859.75,Auto,3.93,12,10/16/2022,Closed
4245,4245,51,36887.42,Auto,9.83,48,5/8/2020,Rejected
4246,4246,33,24142.31,Personal,8.69,60,9/6/2020,Closed
4247,4247,20,8866.57,Auto,2.33,24,7/9/2020,Closed
4248,4248,48,43748.52,Auto,2.83,36,1/27/2020,Closed
4249,4249,78,34112.59,Auto,7.74,60,4/28/2022,Approved
4250,4250,72,26767.67,Mortgage,1.23,36,1/27/2021,Closed
4251,4251,72,41723.10,Mortgage,4.02,24,1/27/2020,Approved
4252,4252,92,48833.09,Auto,5.79,12,12/11/2020,Closed
4253,4253,74,21060.57,Personal,2.84,60,12/5/2022,Closed
4254,4254,14,18300.00,Mortgage,8.86,48,4/15/2022,Approved
4255,4255,62,37926.02,Personal,9.00,36,8/24/2020,Rejected
4256,4256,51,23275.67,Personal,9.61,12,11/29/2021,Approved
4257,4257,78,5202.67,Personal,2.32,24,2/10/2022,Approved
4258,4258,70,18366.33,Auto,1.71,48,7/18/2022,Approved
4259,4259,98,40622.97,Mortgage,6.00,36,1/23/2021,Approved
4260,4260,81,35628.01,Auto,8.13,12,10/15/2022,Rejected
4261,4261,21,43279.34,Auto,3.62,24,11/21/2022,Approved
4262,4262,92,8184.70,Mortgage,3.17,12,4/27/2022,Rejected
4263,4263,38,12952.16,Personal,5.66,24,10/17/2020,Closed
4264,4264,15,11522.03,Auto,5.34,48,2/14/2022,Approved
4265,4265,36,48595.31,Personal,5.32,60,7/22/2021,Closed
4266,4266,9,9277.30,Personal,4.65,36,10/19/2022,Closed
4267,4267,99,30298.57,Personal,7.54,60,11/6/2021,Rejected
4268,4268,59,32012.77,Mortgage,6.53,48,10/26/2021,Closed
4269,4269,82,31325.78,Personal,5.39,60,12/3/2021,Approved
4270,4270,54,34891.49,Mortgage,7.49,36,7/29/2021,Rejected
4271,4271,17,24712.16,Mortgage,3.36,48,8/5/2020,Approved
4272,4272,82,5100.73,Auto,9.03,36,6/19/2022,Closed
4273,4273,4,35360.57,Personal,4.46,60,10/25/2021,Closed
4274,4274,84,14774.14,Auto,3.95,12,12/7/2022,Approved
4275,4275,13,4717.72,Auto,5.88,12,1/26/2022,Closed
4276,4276,75,9319.51,Mortgage,3.43,36,7/14/2022,Approved
4277,4277,43,15073.76,Auto,3.42,12,5/15/2021,Closed
4278,4278,97,22189.54,Personal,1.70,36,12/3/2021,Approved
4279,4279,92,43204.85,Personal,6.87,60,1/5/2022,Closed
4280,4280,8,27288.63,Mortgage,9.21,24,11/23/2020,Rejected
4281,4281,20,24126.40,Personal,7.17,48,5/29/2021,Rejected
4282,4282,82,10371.63,Mortgage,6.11,60,6/25/2020,Closed
4283,4283,71,48003.87,Mortgage,7.41,24,3/31/2020,Approved
4284,4284,61,45517.28,Mortgage,9.70,60,6/30/2022,Approved
4285,4285,44,40987.78,Personal,4.03,24,11/12/2022,Approved
4286,4286,97,16834.41,Auto,4.88,36,1/20/2022,Approved
4287,4287,51,28519.75,Mortgage,3.58,48,11/15/2022,Closed
4288,4288,58,20053.50,Mortgage,1.15,36,4/24/2020,Closed
4289,4289,75,20742.79,Auto,4.13,48,3/4/2022,Rejected
4290,4290,30,4534.44,Mortgage,1.64,24,6/5/2022,Closed
4291,4291,99,7862.18,Auto,8.73,12,12/15/2021,Rejected
4292,4292,84,48097.27,Mortgage,7.44,12,7/9/2021,Closed
4293,4293,10,30894.11,Auto,3.74,12,1/5/2021,Closed
4294,4294,94,1309.17,Mortgage,3.95,12,10/4/2020,Closed
4295,4295,18,40650.11,Mortgage,6.13,60,9/3/2021,Rejected
4296,4296,25,5265.04,Mortgage,8.18,60,1/23/2021,Rejected
4297,4297,96,35699.63,Mortgage,7.47,12,7/3/2022,Closed
4298,4298,34,31421.60,Personal,1.26,36,4/15/2021,Closed
4299,4299,44,4084.61,Personal,8.07,24,11/12/2020,Approved
4300,4300,39,27016.02,Mortgage,8.93,12,12/7/2020,Rejected
4301,4301,95,3324.33,Auto,1.81,36,11/18/2020,Rejected
4302,4302,92,4155.10,Mortgage,7.93,36,12/12/2022,Closed
4303,4303,90,3507.76,Auto,3.27,36,7/26/2021,Rejected
4304,4304,68,13516.62,Auto,2.56,60,11/26/2020,Closed
4305,4305,43,40286.69,Personal,5.89,48,2/18/2022,Approved
4306,4306,20,18760.28,Auto,5.97,60,7/7/2021,Closed
4307,4307,72,32337.37,Mortgage,5.24,12,10/1/2021,Closed
4308,4308,2,7117.60,Personal,9.12,12,9/11/2022,Approved
4309,4309,27,46710.37,Personal,3.17,12,8/19/2021,Closed
4310,4310,34,25707.80,Personal,6.42,24,7/17/2020,Rejected
4311,4311,55,2205.15,Mortgage,4.69,24,7/11/2020,Closed
4312,4312,36,27332.93,Auto,8.86,48,10/5/2020,Rejected
4313,4313,85,10041.98,Auto,2.20,60,9/22/2022,Approved
4314,4314,72,10595.00,Mortgage,1.75,36,11/20/2020,Rejected
4315,4315,87,30418.35,Mortgage,9.93,60,7/5/2021,Closed
4316,4316,72,12092.79,Personal,6.19,12,11/7/2020,Approved
4317,4317,69,11485.07,Mortgage,9.21,48,12/28/2022,Approved
4318,4318,65,27507.03,Auto,4.67,24,7/31/2021,Rejected
4319,4319,85,12537.51,Mortgage,6.44,48,5/24/2021,Rejected
4320,4320,44,6415.12,Auto,7.25,36,11/8/2021,Rejected
4321,4321,43,21004.59,Mortgage,9.88,48,3/10/2020,Approved
4322,4322,74,3547.92,Auto,2.01,48,5/12/2020,Rejected
4323,4323,66,45360.83,Mortgage,2.12,48,1/9/2022,Closed
4324,4324,21,23125.33,Mortgage,5.71,12,1/19/2022,Approved
4325,4325,61,1641.64,Personal,1.50,36,5/9/2022,Closed
4326,4326,13,12007.95,Personal,7.55,24,5/26/2021,Rejected
4327,4327,28,47933.07,Mortgage,9.92,60,3/16/2020,Rejected
4328,4328,30,25323.15,Auto,8.30,24,2/9/2020,Rejected
4329,4329,82,18585.59,Auto,3.39,48,10/6/2020,Rejected
4330,4330,2,16440.46,Mortgage,8.20,48,9/25/2021,Approved
4331,4331,58,21431.56,Personal,6.65,60,3/15/2020,Closed
4332,4332,83,11376.46,Auto,2.07,36,1/19/2022,Rejected
4333,4333,21,37707.23,Personal,6.09,48,12/4/2020,Rejected
4334,4334,90,25906.95,Personal,9.07,12,3/27/2021,Approved
4335,4335,46,37820.25,Personal,3.61,12,4/10/2021,Rejected
4336,4336,89,13464.70,Mortgage,6.93,24,9/27/2020,Approved
4337,4337,83,1071.17,Auto,1.37,12,9/28/2022,Closed
4338,4338,25,48345.22,Mortgage,8.51,24,12/18/2022,Closed
4339,4339,57,26091.24,Personal,2.85,48,3/7/2022,Approved
4340,4340,20,4907.22,Auto,6.48,12,1/21/2020,Closed
4341,4341,6,6083.81,Auto,5.72,12,11/1/2022,Rejected
4342,4342,18,22299.23,Mortgage,5.93,60,10/13/2022,Closed
4343,4343,49,35067.95,Auto,3.28,24,6/3/2021,Approved
4344,4344,82,20435.45,Auto,6.03,60,8/19/2021,Closed
4345,4345,20,41187.47,Mortgage,6.42,36,2/28/2021,Closed
4346,4346,34,17123.91,Personal,4.83,60,11/13/2022,Closed
4347,4347,10,3234.66,Personal,6.70,12,7/20/2022,Approved
4348,4348,33,1406.27,Auto,2.72,12,11/2/2022,Closed
4349,4349,55,43112.77,Personal,5.61,36,6/2/2021,Closed
4350,4350,19,49238.65,Personal,7.45,24,6/25/2022,Rejected
4351,4351,66,7507.14,Mortgage,4.31,24,5/25/2021,Closed
4352,4352,47,4040.00,Personal,4.70,24,1/17/2020,Rejected
4353,4353,49,45805.97,Mortgage,2.48,36,1/9/2020,Closed
4354,4354,67,5937.06,Mortgage,6.55,48,11/12/2021,Closed
4355,4355,30,12191.81,Personal,2.11,48,6/23/2022,Approved
4356,4356,83,40280.71,Mortgage,5.51,36,1/21/2020,Rejected
4357,4357,85,49901.23,Auto,2.89,60,12/14/2022,Rejected
4358,4358,59,24814.68,Mortgage,2.75,36,2/4/2020,Closed
4359,4359,78,11327.77,Mortgage,1.86,48,2/18/2022,Rejected
4360,4360,31,42538.18,Mortgage,4.22,48,12/12/2021,Approved
